Sample ID,BeadChip Barcode,Sentrix Position,Plate Number,Well Position,Collected Gender
169635,206972330031,R04C01,Plate_44,D12,Male
169638,206972330031,R05C01,Plate_44,E12,Male
169641,206972330031,R06C01,Plate_44,F12,Male
169657,206972330031,R07C01,Plate_44,G12,Female
169660,206972330031,R08C01,Plate_44,H12,Female
169663,206967090002,R01C01,Plate_45,A01,Male
169666,206967090002,R02C01,Plate_45,B01,Male
169669,206967090002,R03C01,Plate_45,C01,Female
169672,206967090002,R04C01,Plate_45,D01,Female
169675,206967090002,R05C01,Plate_45,E01,Female
169678,206967090002,R06C01,Plate_45,F01,Male
169681,206967090002,R07C01,Plate_45,G01,Female
169684,206967090002,R08C01,Plate_45,H01,Male
169687,206967090036,R01C01,Plate_45,A02,Male
153753,206967090036,R02C01,Plate_45,B02,Male
169701,206967090036,R03C01,Plate_45,C02,Male
169704,206967090036,R04C01,Plate_45,D02,Female
169707,206967090036,R05C01,Plate_45,E02,Male
169710,206967090036,R06C01,Plate_45,F02,Female
169713,206967090036,R07C01,Plate_45,G02,Female
169716,206967090036,R08C01,Plate_45,H02,Female
169719,206967090049,R01C01,Plate_45,A03,Male
169725,206967090049,R02C01,Plate_45,B03,Female
169728,206967090049,R03C01,Plate_45,C03,Male
169731,206967090049,R04C01,Plate_45,D03,Female
169734,206967090049,R05C01,Plate_45,E03,Male
169737,206967090049,R06C01,Plate_45,F03,Male
169740,206967090049,R07C01,Plate_45,G03,Male
169743,206967090049,R08C01,Plate_45,H03,Male
169746,206967090057,R01C01,Plate_45,A04,Male
169749,206967090057,R02C01,Plate_45,B04,Female
169752,206967090057,R03C01,Plate_45,C04,Male
169755,206967090057,R04C01,Plate_45,D04,Male
169758,206967090057,R05C01,Plate_45,E04,Female
169761,206967090057,R06C01,Plate_45,F04,Male
169764,206967090057,R07C01,Plate_45,G04,Male
169767,206967090057,R08C01,Plate_45,H04,Female
169772,206967090059,R01C01,Plate_45,A05,Male
169775,206967090059,R02C01,Plate_45,B05,Male
169778,206967090059,R03C01,Plate_45,C05,Female
169781,206967090059,R04C01,Plate_45,D05,Female
169784,206967090059,R05C01,Plate_45,E05,Female
169787,206967090059,R06C01,Plate_45,F05,Male
169790,206967090059,R07C01,Plate_45,G05,Female
169793,206967090059,R08C01,Plate_45,H05,Female
169796,206967090060,R01C01,Plate_45,A06,Male
169799,206967090060,R02C01,Plate_45,B06,Female
169802,206967090060,R03C01,Plate_45,C06,Female
169805,206967090060,R04C01,Plate_45,D06,Female
169808,206967090060,R05C01,Plate_45,E06,Male
169824,206967090060,R06C01,Plate_45,F06,Male
169827,206967090060,R07C01,Plate_45,G06,Male
169830,206967090060,R08C01,Plate_45,H06,Female
169833,206967090097,R01C01,Plate_45,A07,Male
169836,206967090097,R02C01,Plate_45,B07,Female
169839,206967090097,R03C01,Plate_45,C07,Male
169842,206967090097,R04C01,Plate_45,D07,Female
169845,206967090097,R05C01,Plate_45,E07,Female
169848,206967090097,R06C01,Plate_45,F07,Male
169851,206967090097,R07C01,Plate_45,G07,Male
169854,206967090097,R08C01,Plate_45,H07,Female
169857,206967090107,R01C01,Plate_45,A08,Male
169860,206967090107,R02C01,Plate_45,B08,Male
169863,206967090107,R03C01,Plate_45,C08,Male
169866,206967090107,R04C01,Plate_45,D08,Male
169869,206967090107,R05C01,Plate_45,E08,Female
169872,206967090107,R06C01,Plate_45,F08,Female
169875,206967090107,R07C01,Plate_45,G08,Female
169878,206967090107,R08C01,Plate_45,H08,Male
169881,206972320040,R01C01,Plate_45,A09,Female
169884,206972320040,R02C01,Plate_45,B09,Male
169887,206972320040,R03C01,Plate_45,C09,Male
169890,206972320040,R04C01,Plate_45,D09,Male
169893,206972320040,R05C01,Plate_45,E09,Male
169896,206972320040,R06C01,Plate_45,F09,Male
169899,206972320040,R07C01,Plate_45,G09,Female
169903,206972320040,R08C01,Plate_45,H09,Male
169906,206972320042,R01C01,Plate_45,A10,Male
169909,206972320042,R02C01,Plate_45,B10,Male
169912,206972320042,R03C01,Plate_45,C10,Male
169915,206972320042,R04C01,Plate_45,D10,Male
169918,206972320042,R05C01,Plate_45,E10,Male
169921,206972320042,R06C01,Plate_45,F10,Female
169927,206972320042,R07C01,Plate_45,G10,Female
169930,206972320042,R08C01,Plate_45,H10,Female
169933,206972320064,R01C01,Plate_45,A11,Male
169936,206972320064,R02C01,Plate_45,B11,Male
169939,206972320064,R03C01,Plate_45,C11,Male
169942,206972320064,R04C01,Plate_45,D11,Female
169945,206972320064,R05C01,Plate_45,E11,Female
169948,206972320064,R06C01,Plate_45,F11,Male
169951,206972320064,R07C01,Plate_45,G11,Male
169954,206972320064,R08C01,Plate_45,H11,Female
169957,206972320076,R01C01,Plate_45,A12,Male
169960,206972320076,R02C01,Plate_45,B12,Male
169963,206972320076,R03C01,Plate_45,C12,Male
169974,206972320076,R04C01,Plate_45,D12,Male
169977,206972320076,R05C01,Plate_45,E12,Female
169980,206972320076,R06C01,Plate_45,F12,Male
169983,206972320076,R07C01,Plate_45,G12,Male
169986,206972320076,R08C01,Plate_45,H12,Male
169989,206972330032,R01C01,Plate_46,A01,Male
169992,206972330032,R02C01,Plate_46,B01,Male
169995,206972330032,R03C01,Plate_46,C01,Female
169998,206972330032,R04C01,Plate_46,D01,Female
170001,206972330032,R05C01,Plate_46,E01,Male
170004,206972330032,R06C01,Plate_46,F01,Female
170007,206972330032,R07C01,Plate_46,G01,Male
170010,206972330032,R08C01,Plate_46,H01,Female
170013,206972330033,R01C01,Plate_46,A02,Female
170016,206972330033,R02C01,Plate_46,B02,Male
170034,206972330033,R03C01,Plate_46,C02,Male
170037,206972330033,R04C01,Plate_46,D02,Female
170040,206972330033,R05C01,Plate_46,E02,Female
170043,206972330033,R06C01,Plate_46,F02,Male
170046,206972330033,R07C01,Plate_46,G02,Male
170049,206972330033,R08C01,Plate_46,H02,Female
170054,206972330054,R01C01,Plate_46,A03,Male
170057,206972330054,R02C01,Plate_46,B03,Female
170060,206972330054,R03C01,Plate_46,C03,Female
170063,206972330054,R04C01,Plate_46,D03,Male
170066,206972330054,R05C01,Plate_46,E03,Male
170069,206972330054,R06C01,Plate_46,F03,Male
170072,206972330054,R07C01,Plate_46,G03,Male
170075,206972330054,R08C01,Plate_46,H03,Female
170080,206972330071,R01C01,Plate_46,A04,Female
170085,206972330071,R02C01,Plate_46,B04,Female
170088,206972330071,R03C01,Plate_46,C04,Male
170091,206972330071,R04C01,Plate_46,D04,Female
170094,206972330071,R05C01,Plate_46,E04,Female
170097,206972330071,R06C01,Plate_46,F04,Male
170119,206972330071,R07C01,Plate_46,G04,Male
170122,206972330071,R08C01,Plate_46,H04,Female
170125,206966360005,R01C01,Plate_46,A05,Male
170128,206966360005,R02C01,Plate_46,B05,Male
170131,206966360005,R03C01,Plate_46,C05,Female
170134,206966360005,R04C01,Plate_46,D05,Male
170137,206966360005,R05C01,Plate_46,E05,Male
170140,206966360005,R06C01,Plate_46,F05,Female
170143,206966360005,R07C01,Plate_46,G05,Male
170146,206966360005,R08C01,Plate_46,H05,Female
170149,206966360020,R01C01,Plate_46,A06,Male
170152,206966360020,R02C01,Plate_46,B06,Male
170174,206966360020,R03C01,Plate_46,C06,Female
170177,206966360020,R04C01,Plate_46,D06,Male
170180,206966360020,R05C01,Plate_46,E06,Male
170183,206966360020,R06C01,Plate_46,F06,Female
170186,206966360020,R07C01,Plate_46,G06,Male
170189,206966360020,R08C01,Plate_46,H06,Male
170192,206966360026,R01C01,Plate_46,A07,Female
170195,206966360026,R02C01,Plate_46,B07,Male
170198,206966360026,R03C01,Plate_46,C07,Male
170201,206966360026,R04C01,Plate_46,D07,Male
170204,206966360026,R05C01,Plate_46,E07,Male
170207,206966360026,R06C01,Plate_46,F07,Male
170210,206966360026,R07C01,Plate_46,G07,Female
170213,206966360026,R08C01,Plate_46,H07,Male
170223,206966360037,R01C01,Plate_46,A08,Female
170226,206966360037,R02C01,Plate_46,B08,Female
170229,206966360037,R03C01,Plate_46,C08,Male
170232,206966360037,R04C01,Plate_46,D08,Female
170235,206966360037,R05C01,Plate_46,E08,Male
170238,206966360037,R06C01,Plate_46,F08,Female
170241,206966360037,R07C01,Plate_46,G08,Male
170244,206966360037,R08C01,Plate_46,H08,Male
170247,206966360042,R01C01,Plate_46,A09,Male
170250,206966360042,R02C01,Plate_46,B09,Female
170253,206966360042,R03C01,Plate_46,C09,Female
170256,206966360042,R04C01,Plate_46,D09,Male
170259,206966360042,R05C01,Plate_46,E09,Female
170262,206966360042,R06C01,Plate_46,F09,Female
170265,206966360042,R07C01,Plate_46,G09,Male
170272,206966360042,R08C01,Plate_46,H09,Female
170275,206966360071,R01C01,Plate_46,A10,Female
170278,206966360071,R02C01,Plate_46,B10,Female
170281,206966360071,R03C01,Plate_46,C10,Female
170284,206966360071,R04C01,Plate_46,D10,Male
170287,206966360071,R05C01,Plate_46,E10,Male
170290,206966360071,R06C01,Plate_46,F10,Female
170293,206966360071,R07C01,Plate_46,G10,Female
170296,206966360071,R08C01,Plate_46,H10,Male
170299,206966360102,R01C01,Plate_46,A11,Male
170302,206966360102,R02C01,Plate_46,B11,Female
170313,206966360102,R03C01,Plate_46,C11,Female
170316,206966360102,R04C01,Plate_46,D11,Male
170319,206966360102,R05C01,Plate_46,E11,Male
170322,206966360102,R06C01,Plate_46,F11,Female
170325,206966360102,R07C01,Plate_46,G11,Male
170328,206966360102,R08C01,Plate_46,H11,Female
170331,206966360111,R01C01,Plate_46,A12,Female
170334,206966360111,R02C01,Plate_46,B12,Female
170337,206966360111,R03C01,Plate_46,C12,Female
170340,206966360111,R04C01,Plate_46,D12,Male
170343,206966360111,R05C01,Plate_46,E12,Female
170346,206966360111,R06C01,Plate_46,F12,Male
170349,206966360111,R07C01,Plate_46,G12,Male
170352,206966360111,R08C01,Plate_46,H12,Male
170367,206966360001,R01C01,Plate_47,A01,Female
170370,206966360001,R02C01,Plate_47,B01,Female
170373,206966360001,R03C01,Plate_47,C01,Male
170376,206966360001,R04C01,Plate_47,D01,Female
170379,206966360001,R05C01,Plate_47,E01,Female
170382,206966360001,R06C01,Plate_47,F01,Male
170385,206966360001,R07C01,Plate_47,G01,Male
170388,206966360001,R08C01,Plate_47,H01,Female
170391,206966360015,R01C01,Plate_47,A02,Male
170394,206966360015,R02C01,Plate_47,B02,Female
170397,206966360015,R03C01,Plate_47,C02,Male
170406,206966360015,R04C01,Plate_47,D02,Female
170409,206966360015,R05C01,Plate_47,E02,Female
170412,206966360015,R06C01,Plate_47,F02,Male
170415,206966360015,R07C01,Plate_47,G02,Female
170418,206966360015,R08C01,Plate_47,H02,Male
170421,206966360022,R01C01,Plate_47,A03,Female
170424,206966360022,R02C01,Plate_47,B03,Female
170427,206966360022,R03C01,Plate_47,C03,Male
170430,206966360022,R04C01,Plate_47,D03,Male
170433,206966360022,R05C01,Plate_47,E03,Male
170436,206966360022,R06C01,Plate_47,F03,Male
170456,206966360022,R07C01,Plate_47,G03,Female
170459,206966360022,R08C01,Plate_47,H03,Female
170462,206966360024,R01C01,Plate_47,A04,Male
170465,206966360024,R02C01,Plate_47,B04,Male
170468,206966360024,R03C01,Plate_47,C04,Male
170471,206966360024,R04C01,Plate_47,D04,Female
170474,206966360024,R05C01,Plate_47,E04,Male
170477,206966360024,R06C01,Plate_47,F04,Male
170480,206966360024,R07C01,Plate_47,G04,Female
170483,206966360024,R08C01,Plate_47,H04,Male
170486,206966360027,R01C01,Plate_47,A05,Female
170489,206966360027,R02C01,Plate_47,B05,Male
170496,206966360027,R03C01,Plate_47,C05,Male
170499,206966360027,R04C01,Plate_47,D05,Male
170502,206966360027,R05C01,Plate_47,E05,Female
170505,206966360027,R06C01,Plate_47,F05,Male
170511,206966360027,R07C01,Plate_47,G05,Female
170514,206966360027,R08C01,Plate_47,H05,Male
170517,206966360039,R01C01,Plate_47,A06,Female
170520,206966360039,R02C01,Plate_47,B06,Female
170532,206966360039,R03C01,Plate_47,C06,Male
170535,206966360039,R04C01,Plate_47,D06,Female
170538,206966360039,R05C01,Plate_47,E06,Male
170544,206966360039,R06C01,Plate_47,F06,Female
170547,206966360039,R07C01,Plate_47,G06,Male
170550,206966360039,R08C01,Plate_47,H06,Male
170553,206966360047,R01C01,Plate_47,A07,Female
170556,206966360047,R02C01,Plate_47,B07,Male
170559,206966360047,R03C01,Plate_47,C07,Male
170562,206966360047,R04C01,Plate_47,D07,Male
170565,206966360047,R05C01,Plate_47,E07,Female
170571,206966360047,R06C01,Plate_47,F07,Male
170574,206966360047,R07C01,Plate_47,G07,Male
170577,206966360047,R08C01,Plate_47,H07,Female
170580,206966360049,R01C01,Plate_47,A08,Male
170583,206966360049,R02C01,Plate_47,B08,Female
170586,206966360049,R03C01,Plate_47,C08,Male
170589,206966360049,R04C01,Plate_47,D08,Male
170592,206966360049,R05C01,Plate_47,E08,Female
170595,206966360049,R06C01,Plate_47,F08,Female
170598,206966360049,R07C01,Plate_47,G08,Male
170601,206966360049,R08C01,Plate_47,H08,Female
170604,206972320002,R01C01,Plate_47,A09,Male
170607,206972320002,R02C01,Plate_47,B09,Female
170610,206972320002,R03C01,Plate_47,C09,Male
170613,206972320002,R04C01,Plate_47,D09,Male
170616,206972320002,R05C01,Plate_47,E09,Female
170619,206972320002,R06C01,Plate_47,F09,Male
170622,206972320002,R07C01,Plate_47,G09,Male
170633,206972320002,R08C01,Plate_47,H09,Male
170636,206972320006,R01C01,Plate_47,A10,Male
170639,206972320006,R02C01,Plate_47,B10,Male
170642,206972320006,R03C01,Plate_47,C10,Female
170645,206972320006,R04C01,Plate_47,D10,Male
170648,206972320006,R05C01,Plate_47,E10,Female
170651,206972320006,R06C01,Plate_47,F10,Male
170654,206972320006,R07C01,Plate_47,G10,Female
170657,206972320006,R08C01,Plate_47,H10,Female
170660,206972320045,R01C01,Plate_47,A11,Male
170663,206972320045,R02C01,Plate_47,B11,Male
170675,206972320045,R03C01,Plate_47,C11,Female
170678,206972320045,R04C01,Plate_47,D11,Male
170681,206972320045,R05C01,Plate_47,E11,Male
170684,206972320045,R06C01,Plate_47,F11,Male
170687,206972320045,R07C01,Plate_47,G11,Female
170690,206972320045,R08C01,Plate_47,H11,Male
170693,206972320050,R01C01,Plate_47,A12,Female
170696,206972320050,R02C01,Plate_47,B12,Male
170699,206972320050,R03C01,Plate_47,C12,Male
170702,206972320050,R04C01,Plate_47,D12,Female
170705,206972320050,R05C01,Plate_47,E12,Male
170708,206972320050,R06C01,Plate_47,F12,Female
170711,206972320050,R07C01,Plate_47,G12,Female
170714,206972320050,R08C01,Plate_47,H12,Female
170724,206972320059,R01C01,Plate_48,A01,Female
170727,206972320059,R02C01,Plate_48,B01,Male
170730,206972320059,R03C01,Plate_48,C01,Male
170733,206972320059,R04C01,Plate_48,D01,Male
170736,206972320059,R05C01,Plate_48,E01,Female
170739,206972320059,R06C01,Plate_48,F01,Male
170742,206972320059,R07C01,Plate_48,G01,Male
170745,206972320059,R08C01,Plate_48,H01,Female
170748,206972320063,R01C01,Plate_48,A02,Male
170751,206972320063,R02C01,Plate_48,B02,Female
170754,206972320063,R03C01,Plate_48,C02,Male
170757,206972320063,R04C01,Plate_48,D02,Female
170774,206972320063,R05C01,Plate_48,E02,Female
170777,206972320063,R06C01,Plate_48,F02,Female
170780,206972320063,R07C01,Plate_48,G02,Female
170783,206972320063,R08C01,Plate_48,H02,Male
8003071,206972320070,R01C01,Plate_48,A03,Female
170789,206972320070,R02C01,Plate_48,B03,Female
170792,206972320070,R03C01,Plate_48,C03,Male
170795,206972320070,R04C01,Plate_48,D03,Female
170798,206972320070,R05C01,Plate_48,E03,Male
170801,206972320070,R06C01,Plate_48,F03,Male
170804,206972320070,R07C01,Plate_48,G03,Male
170807,206972320070,R08C01,Plate_48,H03,Male
170810,206972320072,R01C01,Plate_48,A04,Male
170825,206972320072,R02C01,Plate_48,B04,Male
170828,206972320072,R03C01,Plate_48,C04,Male
170831,206972320072,R04C01,Plate_48,D04,Female
170834,206972320072,R05C01,Plate_48,E04,Female
170837,206972320072,R06C01,Plate_48,F04,Male
170840,206972320072,R07C01,Plate_48,G04,Female
170843,206972320072,R08C01,Plate_48,H04,Female
170846,206966360011,R01C01,Plate_48,A05,Male
170849,206966360011,R02C01,Plate_48,B05,Female
170852,206966360011,R03C01,Plate_48,C05,Male
170855,206966360011,R04C01,Plate_48,D05,Female
170858,206966360011,R05C01,Plate_48,E05,Female
170861,206966360011,R06C01,Plate_48,F05,Female
170872,206966360011,R07C01,Plate_48,G05,Female
170875,206966360011,R08C01,Plate_48,H05,Female
170878,206966360012,R01C01,Plate_48,A06,Male
170881,206966360012,R02C01,Plate_48,B06,Male
170884,206966360012,R03C01,Plate_48,C06,Male
170887,206966360012,R04C01,Plate_48,D06,Female
170890,206966360012,R05C01,Plate_48,E06,Male
170893,206966360012,R06C01,Plate_48,F06,Female
170896,206966360012,R07C01,Plate_48,G06,Female
170899,206966360012,R08C01,Plate_48,H06,Female
170902,206966360053,R01C01,Plate_48,A07,Male
170905,206966360053,R02C01,Plate_48,B07,Female
170908,206966360053,R03C01,Plate_48,C07,Male
170911,206966360053,R04C01,Plate_48,D07,Female
170914,206966360053,R05C01,Plate_48,E07,Female
170917,206966360053,R06C01,Plate_48,F07,Female
170920,206966360053,R07C01,Plate_48,G07,Female
170923,206966360053,R08C01,Plate_48,H07,Male
170926,206966360054,R01C01,Plate_48,A08,Female
170930,206966360054,R02C01,Plate_48,B08,Male
170937,206966360054,R03C01,Plate_48,C08,Male
170940,206966360054,R04C01,Plate_48,D08,Male
170943,206966360054,R05C01,Plate_48,E08,Male
170946,206966360054,R06C01,Plate_48,F08,Male
170949,206966360054,R07C01,Plate_48,G08,Female
170952,206966360054,R08C01,Plate_48,H08,Female
170955,206966360074,R01C01,Plate_48,A09,Female
170958,206966360074,R02C01,Plate_48,B09,Female
170961,206966360074,R03C01,Plate_48,C09,Female
170964,206966360074,R04C01,Plate_48,D09,Female
170967,206966360074,R05C01,Plate_48,E09,Male
7969686,206966360074,R06C01,Plate_48,F09,Female
170973,206966360074,R07C01,Plate_48,G09,Male
170976,206966360074,R08C01,Plate_48,H09,Female
170983,206966360084,R01C01,Plate_48,A10,Male
170986,206966360084,R02C01,Plate_48,B10,Female
170989,206966360084,R03C01,Plate_48,C10,Male
170992,206966360084,R04C01,Plate_48,D10,Male
170996,206966360084,R05C01,Plate_48,E10,Male
170999,206966360084,R06C01,Plate_48,F10,Female
171002,206966360084,R07C01,Plate_48,G10,Female
171005,206966360084,R08C01,Plate_48,H10,Female
171008,206966360088,R01C01,Plate_48,A11,Male
171011,206966360088,R02C01,Plate_48,B11,Male
171014,206966360088,R03C01,Plate_48,C11,Female
171032,206966360088,R04C01,Plate_48,D11,Male
171035,206966360088,R05C01,Plate_48,E11,Male
171038,206966360088,R06C01,Plate_48,F11,Male
171041,206966360088,R07C01,Plate_48,G11,Female
171044,206966360088,R08C01,Plate_48,H11,Female
171047,206966360090,R01C01,Plate_48,A12,Male
171050,206966360090,R02C01,Plate_48,B12,Male
171053,206966360090,R03C01,Plate_48,C12,Male
171056,206966360090,R04C01,Plate_48,D12,Male
171059,206966360090,R05C01,Plate_48,E12,Female
171062,206966360090,R06C01,Plate_48,F12,Female
171065,206966360090,R07C01,Plate_48,G12,Male
171077,206966360090,R08C01,Plate_48,H12,Male
171080,206966360031,R01C01,Plate_49,A01,Female
171083,206966360031,R02C01,Plate_49,B01,Male
171091,206966360031,R03C01,Plate_49,C01,Male
171094,206966360031,R04C01,Plate_49,D01,Female
171101,206966360031,R05C01,Plate_49,E01,Male
171104,206966360031,R06C01,Plate_49,F01,Male
171107,206966360031,R07C01,Plate_49,G01,Female
171110,206966360031,R08C01,Plate_49,H01,Male
171113,206966360069,R01C01,Plate_49,A02,Male
171116,206966360069,R02C01,Plate_49,B02,Male
171119,206966360069,R03C01,Plate_49,C02,Female
171122,206966360069,R04C01,Plate_49,D02,Male
171125,206966360069,R05C01,Plate_49,E02,Male
171128,206966360069,R06C01,Plate_49,F02,Female
171131,206966360069,R07C01,Plate_49,G02,Male
171134,206966360069,R08C01,Plate_49,H02,Male
171137,206966360094,R01C01,Plate_49,A03,Female
171140,206966360094,R02C01,Plate_49,B03,Female
171151,206966360094,R03C01,Plate_49,C03,Female
171154,206966360094,R04C01,Plate_49,D03,Male
171157,206966360094,R05C01,Plate_49,E03,Male
171160,206966360094,R06C01,Plate_49,F03,Male
171163,206966360094,R07C01,Plate_49,G03,Female
171166,206966360094,R08C01,Plate_49,H03,Female
171169,206966360095,R01C01,Plate_49,A04,Male
171172,206966360095,R02C01,Plate_49,B04,Female
171175,206966360095,R03C01,Plate_49,C04,Male
171178,206966360095,R04C01,Plate_49,D04,Female
171181,206966360095,R05C01,Plate_49,E04,Male
171184,206966360095,R06C01,Plate_49,F04,Female
171187,206966360095,R07C01,Plate_49,G04,Male
171190,206966360095,R08C01,Plate_49,H04,Male
171197,206966370037,R01C01,Plate_49,A05,Female
171200,206966370037,R02C01,Plate_49,B05,Female
171203,206966370037,R03C01,Plate_49,C05,Female
171206,206966370037,R04C01,Plate_49,D05,Male
